,Network Measure,Score,Interaction,Gender,Strain,Care,Group,File
10,degree centrality,0.5462636439966415,Oriented-Towards,Male,NACvsCC,CC,6,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
11,degree centrality,0.5204030226700253,Oriented-Towards,Male,NACvsCC,NAC,6,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
12,degree centrality,0.5678756476683937,Oriented-Towards,Male,NACvsCC,CC,7,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
13,degree centrality,0.4987910189982729,Oriented-Towards,Male,NACvsCC,NAC,7,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
14,degree centrality,0.555463347164592,Oriented-Towards,Male,NACvsCC,CC,8,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
15,degree centrality,0.5112033195020746,Oriented-Towards,Male,NACvsCC,NAC,8,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
16,degree centrality,0.5314432989690722,Oriented-Towards,Male,NACvsCC,CC,9,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
17,degree centrality,0.5352233676975946,Oriented-Towards,Male,NACvsCC,NAC,9,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
18,degree centrality,0.5274447949526814,Oriented-Towards,Female,CCvsCC,CC1,10,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
19,degree centrality,0.5392218717139852,Oriented-Towards,Female,CCvsCC,CC2,10,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
20,degree centrality,0.5262277951933124,Oriented-Towards,Female,CCvsCC,CC1,11,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
21,degree centrality,0.5404388714733542,Oriented-Towards,Female,CCvsCC,CC2,11,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
