,Network Measure,Score,Interaction,Gender,Strain,Care,Group,File
68,closeness centrality,0.641367269381073,Head-Tail,Male,CCvsCC,CC1,35,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group2_Interaction_30min_cam_2_Fri_01_11_2019_mjpeg_tracks.mat
69,closeness centrality,-0.8513232198305265,Head-Tail,Male,CCvsCC,CC2,35,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group2_Interaction_30min_cam_2_Fri_01_11_2019_mjpeg_tracks.mat
70,closeness centrality,-0.9143038280671251,Head-Tail,Male,CCvsCC,CC1,36,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group3_Interaction_30min_cam_2_Tue_01_15_2019_mjpeg_tracks.mat
71,closeness centrality,0.9378796942036643,Head-Tail,Male,CCvsCC,CC2,36,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group3_Interaction_30min_cam_2_Tue_01_15_2019_mjpeg_tracks.mat
72,closeness centrality,-1.0296105507497875,Head-Tail,Male,CCvsCC,CC1,37,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group4J_Interaction_30min_cam_2_Tue_03_05_2019_mjpeg_tracks.mat
73,closeness centrality,0.6410353996829626,Head-Tail,Male,CCvsCC,CC2,37,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group4J_Interaction_30min_cam_2_Tue_03_05_2019_mjpeg_tracks.mat
74,closeness centrality,0.678965508222735,Head-Tail,Male,CCvsCC,CC1,38,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group5M_Interaction_30min_cam_2_Wed_03_27_2019_mjpeg_tracks.mat
75,closeness centrality,-0.5418859891659976,Head-Tail,Male,CCvsCC,CC2,38,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group5M_Interaction_30min_cam_2_Wed_03_27_2019_mjpeg_tracks.mat
76,closeness centrality,0.7491655008618806,Head-Tail,Male,CCvsCC,CC1,39,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group6N_Interaction_30min_cam_2_Tue_04_16_2019_mjpeg_tracks.mat
77,closeness centrality,-0.8039885908404305,Head-Tail,Male,CCvsCC,CC2,39,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group6N_Interaction_30min_cam_2_Tue_04_16_2019_mjpeg_tracks.mat
78,closeness centrality,-0.7544527512118764,Head-Tail,Male,CCvsCC,CC1,40,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group7Q_Interaction_30min_cam_2_Tue_04_16_2019_mjpeg_tracks.mat
79,closeness centrality,0.6904242337102774,Head-Tail,Male,CCvsCC,CC2,40,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group7Q_Interaction_30min_cam_2_Tue_04_16_2019_mjpeg_tracks.mat
80,closeness centrality,-0.613736884181182,Head-Tail,Male,CCvsCC,CC1,41,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group8T_Interaction_30min_cam_2_Tue_04_23_2019_mjpeg_tracks.mat
81,closeness centrality,0.5009316207058283,Head-Tail,Male,CCvsCC,CC2,41,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group8T_Interaction_30min_cam_2_Tue_04_23_2019_mjpeg_tracks.mat
82,closeness centrality,1.0433142130201711,Head-Tail,Male,CCvsCC,CC1,42,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group9V_30min_interaction_cam_2_Fri_06_07_2019_mjpeg_tracks.mat
83,closeness centrality,-1.071545650986016,Head-Tail,Male,CCvsCC,CC2,42,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group9V_30min_interaction_cam_2_Fri_06_07_2019_mjpeg_tracks.mat
84,closeness centrality,0.3093594051550913,Head-Tail,Male,FCvsCC,CC,43,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group1_30Mins_InteractionDay1_cam_1_Wed_07_18_2018_mjpeg_tracks.mat
85,closeness centrality,-0.4970264060847176,Head-Tail,Male,FCvsCC,FC,43,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group1_30Mins_InteractionDay1_cam_1_Wed_07_18_2018_mjpeg_tracks.mat
86,closeness centrality,-0.8778617675979917,Head-Tail,Male,FCvsCC,CC,44,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group2_30min_interaction_cam_2_Tue_09_25_2018_mjpeg_tracks.mat
87,closeness centrality,1.1176681096498016,Head-Tail,Male,FCvsCC,FC,44,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group2_30min_interaction_cam_2_Tue_09_25_2018_mjpeg_tracks.mat
88,closeness centrality,0.3418134368570551,Head-Tail,Male,FCvsCC,CC,45,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group3_Interaction_0_30_min_cam_2_Tue_09_25_2018_mjpeg_tracks.mat
89,closeness centrality,-0.06353213163001122,Head-Tail,Male,FCvsCC,FC,45,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group3_Interaction_0_30_min_cam_2_Tue_09_25_2018_mjpeg_tracks.mat
90,closeness centrality,-1.2907405686242241,Head-Tail,Male,FCvsCC,CC,46,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group4_0-30mins_interaction_cam_2_Wed_10_10_2018_mjpeg_tracks.mat
91,closeness centrality,1.3162405497763099,Head-Tail,Male,FCvsCC,FC,46,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group4_0-30mins_interaction_cam_2_Wed_10_10_2018_mjpeg_tracks.mat
92,closeness centrality,-0.17560368916123908,Head-Tail,Male,FCvsCC,CC,47,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group5_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
93,closeness centrality,-0.12186957467605092,Head-Tail,Male,FCvsCC,FC,47,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group5_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
94,closeness centrality,0.8279281241418125,Head-Tail,Male,FCvsCC,CC,48,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group6H_Training_Interaction_30_minutes_cam_2_Wed_02_13_2019_mjpeg_tracks.mat
95,closeness centrality,-0.285749646533091,Head-Tail,Male,FCvsCC,FC,48,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group6H_Training_Interaction_30_minutes_cam_2_Wed_02_13_2019_mjpeg_tracks.mat
96,closeness centrality,0.7440229984085127,Head-Tail,Male,FCvsCC,CC,49,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group7S_Interaction_30min_cam_2_Tue_04_30_2019_mjpeg_tracks.mat
97,closeness centrality,-0.8015598014093782,Head-Tail,Male,FCvsCC,FC,49,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group7S_Interaction_30min_cam_2_Tue_04_30_2019_mjpeg_tracks.mat
98,closeness centrality,-0.9474713733110132,Head-Tail,Male,FCvsCC,CC,50,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group8A_interaction_30min__cam_2_Thu_06_20_2019_mjpeg_tracks.mat
99,closeness centrality,1.159870814074763,Head-Tail,Male,FCvsCC,FC,50,fixed_Male-FCvsCC_3vs3Males_P60_FCvsCC_Group8A_interaction_30min__cam_2_Thu_06_20_2019_mjpeg_tracks.mat
